app_id,categories
1684930,Full controller support
1684930,Steam Cloud
1684930,Steam Leaderboards
1710620,Single-player
1710620,Multi-player
1710620,PvP
1710620,Shared/Split Screen PvP
1710620,Shared/Split Screen
1710620,Steam Achievements
1710620,Full controller support
1710620,Remote Play Together
1627310,Single-player
1627310,Steam Achievements
1627310,Steam Cloud
2087070,Single-player
2064580,Single-player
2064580,Partial Controller Support
1228320,Single-player
1228320,Multi-player
1228320,Co-op
1228320,Online Co-op
1228320,LAN Co-op
1228320,Partial Controller Support
1228320,Steam Cloud
2167860,Single-player
2101670,Single-player
2101670,Steam Achievements
2101670,Steam Cloud
2078540,Single-player
2142150,Single-player
2101680,Single-player
2101680,Partial Controller Support
2006570,Single-player
2006570,Steam Achievements
2006570,Full controller support
2006570,Stats
2134630,Single-player
2134630,Steam Achievements
2113170,Single-player
2113170,Steam Achievements
2074530,Single-player
2074530,Steam Achievements
2074530,Steam Cloud
2095870,Single-player
1697540,Single-player
1697540,Steam Achievements
2154660,Single-player
2154660,Steam Achievements
2154660,Full controller support
1220170,Multi-player
1220170,PvP
1220170,Online PvP
1220170,Co-op
1220170,Online Co-op
1220170,Cross-Platform Multiplayer
1220170,Steam Achievements
1220170,Full controller support
1931690,Single-player
1931690,Steam Achievements
1931690,Full controller support
1931690,Steam Cloud
1709170,Single-player
1709170,Steam Achievements
1709170,Full controller support
2165120,Single-player
2095860,Single-player
1677770,Single-player
1677770,Steam Achievements
1677770,Full controller support
1677770,Steam Cloud
1775860,Single-player
1775860,Full controller support
2138380,Single-player
2055740,Single-player
2055740,Steam Achievements
2055740,Steam Cloud
2083840,Single-player
2083840,Steam Achievements
2083840,Full controller support
2083840,Steam Cloud
1924810,Single-player
1924810,Steam Achievements
1924810,Full controller support
1924810,Steam Trading Cards
1924810,Steam Cloud
2144630,Single-player
2137600,Single-player
1950440,Single-player
1950440,Steam Achievements
1968320,Single-player
1968320,Steam Achievements
1968320,Steam Cloud
1380910,Single-player
1380910,Steam Achievements
1380910,Full controller support
1380910,Steam Workshop
1380910,Steam Cloud
1380910,Includes level editor
1380910,Remote Play on TV
2139310,Single-player
2139310,Steam Achievements
1276760,Multi-player
1276760,PvP
1276760,Online PvP
1276760,Co-op
1276760,Online Co-op
1276760,Steam Achievements
1276760,Steam Trading Cards
1276760,In-App Purchases
1276760,Partial Controller Support
1585640,Single-player
1585640,Steam Achievements
1585640,Full controller support
1585640,Steam Cloud
2077080,Single-player
2077080,Steam Achievements
1655220,Single-player
1655220,Multi-player
1655220,Co-op
1655220,Shared/Split Screen Co-op
1655220,Shared/Split Screen
1655220,Steam Achievements
1655220,Full controller support
1655220,Remote Play Together
1299880,Single-player
1299880,Full controller support
2144460,Single-player
1728390,Single-player
1959940,Single-player
698670,Single-player
698670,Steam Achievements
698670,Partial Controller Support
698670,Steam Cloud
2113230,Single-player
2017600,Single-player
2017600,Partial Controller Support
2118500,Single-player
2118500,Steam Achievements
2118500,Steam Cloud
2016290,Single-player
2016290,Multi-player
2016290,PvP
2016290,Online PvP
2016290,Shared/Split Screen PvP
2016290,Shared/Split Screen
2016290,Cross-Platform Multiplayer
2016290,Steam Achievements
2016290,Partial Controller Support
2166290,Single-player
1891010,Single-player
1477700,Single-player
1477700,Steam Achievements
1477700,Steam Leaderboards
1151130,Single-player
1151130,Multi-player
1151130,PvP
1151130,Shared/Split Screen PvP
1151130,Shared/Split Screen
1151130,Remote Play Together
2066950,Single-player
2066950,Steam Achievements
2066950,Full controller support
1774630,Single-player
1774630,Partial Controller Support
2168650,Single-player
2168650,Full controller support
2073540,Single-player
2073540,Steam Achievements
2073540,Full controller support
1934270,Single-player
1934270,Steam Achievements
1898290,Single-player
1898290,Steam Achievements
1898290,Full controller support
1898290,Steam Cloud
2151820,Single-player
2133440,Single-player
2133440,Steam Achievements
2133440,Full controller support
2133440,Steam Cloud
1158160,Single-player
1620040,Single-player
1620040,Multi-player
1620040,PvP
1620040,Online PvP
1620040,Shared/Split Screen PvP
1620040,Shared/Split Screen
1620040,Steam Achievements
1620040,Partial Controller Support
1311710,Single-player
1311710,Full controller support
1968570,Single-player
1968570,Steam Achievements
2177060,Single-player
1971380,Single-player
1971380,Steam Achievements
1971380,Full controller support
1971380,Steam Cloud
2167560,Single-player
1829170,Single-player
1588010,Single-player
1588010,Multi-player
1588010,PvP
1588010,Online PvP
1588010,Shared/Split Screen PvP
1588010,Co-op
1588010,Online Co-op
1588010,Shared/Split Screen Co-op
1588010,Shared/Split Screen
1588010,Steam Achievements
1588010,Full controller support
1588010,In-App Purchases
1225790,Multi-player
1225790,PvP
1225790,Online PvP
1225790,Steam Achievements
1973250,Single-player
1973250,Multi-player
1973250,PvP
1973250,Shared/Split Screen PvP
1973250,Shared/Split Screen
1973250,Steam Achievements
1973250,Full controller support
1973250,Steam Cloud
1973250,Steam Leaderboards
1973250,Remote Play on Phone
1973250,Remote Play on Tablet
1973250,Remote Play on TV
1663640,Single-player
1663640,Multi-player
1663640,Co-op
1663640,Online Co-op
1663640,Shared/Split Screen Co-op
1663640,Shared/Split Screen
1663640,Steam Achievements
1663640,Full controller support
2100050,Single-player
2100050,Steam Achievements
2100050,Partial Controller Support
2068690,Single-player
2068690,Steam Achievements
1890680,Single-player
1890680,Full controller support
2131980,Single-player
2166260,Single-player
2166260,Steam Achievements
1930600,Single-player
1930600,Steam Achievements
1930600,Full controller support
1930600,Steam Cloud
1847230,Single-player
1847230,Steam Achievements
1967480,Single-player
1967480,Steam Achievements
1967480,Full controller support
1967480,Remote Play on TV
2095180,Single-player
2095180,Multi-player
2095180,PvP
2095180,LAN PvP
1002590,Single-player
1002590,Steam Achievements
1002590,Full controller support
1002590,Steam Cloud
1211240,Single-player
1211240,Steam Achievements
1211240,Full controller support
1211240,Steam Cloud
2167850,Single-player
1384940,Single-player
1384940,Steam Achievements
1384940,Captions available
1911800,Single-player
1911800,Steam Achievements
1911800,Full controller support
2013080,Single-player
2027560,Single-player
2027560,Multi-player
2027560,Co-op
2027560,Online Co-op
2027560,Full controller support
2027560,Steam Cloud
2169370,Single-player
2169370,Multi-player
2169370,PvP
2169370,Shared/Split Screen PvP
2169370,Shared/Split Screen
2118690,Single-player
2161660,Single-player
2084720,Single-player
2084720,Steam Achievements
2084720,Full controller support
2084720,Steam Cloud
1993900,Multi-player
1993900,PvP
1993900,Online PvP
896520,Single-player
2016080,Single-player
1759340,Single-player
1835970,Single-player
1835970,Steam Achievements
1835970,Full controller support
1835970,Steam Cloud
1835970,Steam Leaderboards
1324130,Single-player
1324130,Steam Achievements
1324130,Full controller support
1324130,Steam Cloud
2164200,Single-player
2164200,Steam Achievements
1114380,Single-player
1114380,Steam Achievements
1114380,Steam Cloud
1114380,Stats
1731070,Single-player
1731070,Steam Achievements
1731070,Full controller support
1731070,Steam Trading Cards
1731070,Steam Cloud
2167840,Single-player
1580520,Single-player
1580520,Steam Achievements
1580520,Full controller support
1580520,Steam Cloud
1832950,Single-player
1832950,Partial Controller Support
2125770,Single-player
2125770,Partial Controller Support
2084930,Single-player
2084930,Steam Achievements
2084930,Steam Cloud
1304160,Single-player
1304160,Multi-player
1304160,Co-op
1304160,Shared/Split Screen Co-op
1304160,Shared/Split Screen
1304160,Steam Achievements
1304160,Full controller support
1304160,Remote Play Together
2112200,Single-player
2023440,Single-player
1545990,Single-player
2167800,Single-player
2139350,Single-player
2139350,Steam Achievements
2139350,Steam Cloud
2139350,Steam Leaderboards
2145830,Single-player
1969440,Single-player
1969440,Steam Achievements
2144470,Single-player
2144470,Steam Achievements
2144470,Full controller support
865680,Single-player
865680,Steam Achievements
865680,Full controller support
865680,Steam Trading Cards
865680,Steam Cloud
2027130,Single-player
2133300,Single-player
2133300,Steam Achievements
2120820,Single-player
2120820,Steam Achievements
2120820,Steam Cloud
1880840,Single-player
1880840,Steam Achievements
1880840,Partial Controller Support
1880840,Steam Leaderboards
2161410,Single-player
2168830,Single-player
2086060,Single-player
1745280,Single-player
1745280,Steam Achievements
1745280,Stats
2108600,Single-player
2108600,Steam Achievements
2143450,Single-player
2143450,Steam Achievements
2143450,Full controller support
2143450,Steam Cloud
1978100,Single-player
1978100,Steam Achievements
1978100,Full controller support
1978100,Steam Cloud
1718570,Single-player
1718570,Steam Achievements
1718570,Full controller support
1718570,Steam Cloud
1774770,Single-player
1774770,Multi-player
1774770,Co-op
1774770,Online Co-op
1774770,Full controller support
2060240,Single-player
2060240,Steam Achievements
2060240,Steam Cloud
1488430,Single-player
1488430,Multi-player
1488430,Co-op
1488430,Online Co-op
1488430,Shared/Split Screen Co-op
1488430,Shared/Split Screen
1488430,Steam Achievements
1488430,Full controller support
1488430,Steam Cloud
1488430,Remote Play Together
2078210,Single-player
2003220,Single-player
2003220,Steam Achievements
2003220,Full controller support
2003220,Steam Cloud
2003220,Stats
2003220,Steam Leaderboards
2130750,Single-player
2130750,Steam Achievements
2130750,Steam Cloud
2130750,Stats
2130750,Steam Leaderboards
1916100,Single-player
1916100,Steam Achievements
2062190,Single-player
2062190,Full controller support
2019840,Single-player
2019840,Steam Achievements
2154090,Multi-player
2154090,PvP
2154090,Online PvP
2154090,Co-op
2154090,Online Co-op
1307690,Single-player
1307690,Steam Achievements
1307690,Full controller support
1307690,Steam Cloud
1605320,Single-player
1605320,Steam Achievements
2164780,Single-player
2164780,Steam Achievements
2008460,Single-player
2008460,Steam Achievements
2008460,Steam Cloud
2008460,Stats
2136220,Single-player
2136220,Steam Achievements
2136220,Steam Cloud
2136220,Steam Leaderboards
1096140,Single-player
1096140,Multi-player
1096140,Co-op
1096140,Online Co-op
1096140,Steam Achievements
1096140,Steam Cloud
2123390,Single-player
2123390,Partial Controller Support
2137620,Single-player
2137620,Steam Achievements
2137620,Full controller support
1613580,Single-player
1613580,Steam Achievements
1613580,Full controller support
1613580,Steam Cloud
2131820,Single-player
2004180,Single-player
2004180,Steam Achievements
2004180,Steam Cloud
1744330,Single-player
1744330,Steam Achievements
1744330,Steam Trading Cards
1744330,Partial Controller Support
1744330,Steam Cloud
1850510,Single-player
1850510,Steam Achievements
1850510,Full controller support
1850510,Steam Trading Cards
1850510,Steam Cloud
1996600,Single-player
1996600,Steam Achievements
1996600,Steam Cloud
1508000,Single-player
1508000,Full controller support
2061230,Single-player
2061230,Steam Achievements
2061230,Full controller support
2061230,Steam Cloud
2107480,Single-player
2012890,Single-player
2012890,Multi-player
2012890,PvP
2012890,Online PvP
1253010,Single-player
1768280,Single-player
1768280,Multi-player
1768280,PvP
1768280,Online PvP
1768280,Cross-Platform Multiplayer
1768280,Steam Achievements
1768280,Steam Cloud
2065620,Single-player
1171520,Single-player
1171520,Multi-player
1171520,PvP
1171520,Shared/Split Screen PvP
1171520,Shared/Split Screen
1171520,Full controller support
1171520,Remote Play Together
1878720,Multi-player
1878720,MMO
1878720,PvP
1878720,Online PvP
1878720,Co-op
1878720,Online Co-op
2150090,Single-player
2150090,Steam Achievements
2150090,Full controller support
2126250,Single-player
1637950,Single-player
1637950,Steam Achievements
2101880,Single-player
1867190,Single-player
1867190,Steam Achievements
1867190,Steam Cloud
2072140,Single-player
2072140,Steam Achievements
2072140,Full controller support
2072140,Steam Cloud
2152060,Single-player
2152060,Steam Achievements
2152060,Full controller support
2152060,Steam Leaderboards
2089920,Single-player
2089920,Steam Achievements
2089920,Steam Cloud
1608660,Single-player
1608660,Steam Achievements
1608660,Full controller support
1608660,Steam Cloud
2152690,Single-player
2152690,Multi-player
2152690,PvP
2152690,Shared/Split Screen PvP
2152690,Shared/Split Screen
2152690,Partial Controller Support
2152690,Steam Cloud
2152690,Remote Play Together
1856030,Single-player
1582180,Single-player
1659420,Single-player
1659420,Steam Achievements
1659420,Full controller support
1659420,Steam Cloud
1659420,Remote Play on TV
1556980,Single-player
1556980,Steam Achievements
1556980,Full controller support
1556980,Steam Cloud
1716830,Single-player
1716830,Multi-player
1716830,PvP
1716830,Shared/Split Screen PvP
1716830,Co-op
1716830,Shared/Split Screen Co-op
1716830,Shared/Split Screen
1716830,Full controller support
1716830,Remote Play Together
1687590,Single-player
1687590,Steam Achievements
1687590,Partial Controller Support
1687590,Steam Cloud
1466350,Single-player
1466350,Steam Achievements
1466350,Full controller support
1466350,Steam Cloud
1749430,Single-player
1749430,Steam Achievements
